epoch,accuracy,learning_rate,loss,top_3_accuracy,val_accuracy,val_loss,val_top_3_accuracy
0,0.3267238736152649,0.0010000000474974513,2.2685141563415527,0.6200059056282043,0.1739645004272461,2.401242256164551,0.42130178213119507
1,0.4113643169403076,0.0010000000474974513,1.8597419261932373,0.7182598114013672,0.12544378638267517,2.836972236633301,0.4295857846736908
2,0.4844628572463989,0.0010000000474974513,1.6099613904953003,0.7682746648788452,0.1538461595773697,3.459961414337158,0.33136093616485596
